clipfrac,approxkl,serial_timesteps,explained_variance,value_loss,policy_loss,time_elapsed,n_updates,fps,policy_entropy,total_timesteps,ep_len_mean,ep_reward_mean
0.5097656,0.16233546,11744,0.24045097827911377,0.027456747,-0.058553085,231.49808478355408,367,301,21.755291,46976,500.0,989.9807629130435
0.45703125,0.16801915,11776,0.4363550543785095,0.020359527,-0.06278732,231.92313289642334,368,336,21.662815,47104,500.0,989.9807629130435
0.49023438,0.20845944,11808,0.5800999402999878,0.026075099,-0.053095553,232.3040645122528,369,288,21.668873,47232,500.0,989.9807629130435
0.48632812,0.26992103,11840,0.3507968783378601,0.0404569,-0.046334,232.74925446510315,370,359,21.682472,47360,500.0,989.9807629130435
0.48632812,0.18785504,11872,0.27734172344207764,0.036406554,-0.04314944,233.10580348968506,371,364,21.713963,47488,500.0,989.9807629130435
0.5136719,0.15962602,11904,0.4366987943649292,0.0120574795,-0.06434341,233.45758962631226,372,316,21.830175,47616,500.0,989.9807629130435
0.52734375,0.13464579,11936,-0.33192193508148193,0.010027535,-0.042647593,233.8624107837677,373,291,22.006498,47744,500.0,989.9807629130435
0.46289062,0.09130506,11968,0.03661978244781494,0.014959583,-0.035465192,234.30182337760925,374,282,22.081635,47872,500.0,989.9807629130435
0.46875,0.12294408,12000,0.06813704967498779,0.97441584,-0.065089874,234.7558138370514,375,35,22.165693,48000,500.0,1001.9508951354168
0.46484375,0.08794989,12032,0.22417157888412476,0.019968875,-0.050197333,238.31820440292358,376,315,22.314867,48128,500.0,1001.9508951354168
0.5234375,0.20393741,12064,0.6623679101467133,0.011092311,-0.052400846,238.72414302825928,377,375,22.22694,48256,500.0,1001.9508951354168
0.46289062,0.17990859,12096,0.18077033758163452,0.008397497,-0.061590016,239.06546664237976,378,294,22.105526,48384,500.0,1001.9508951354168
0.50390625,0.14400728,12128,-0.25046586990356445,0.009854006,-0.05330136,239.50186824798584,379,281,22.207335,48512,500.0,1001.9508951354168
0.46484375,0.13941856,12160,-0.23989927768707275,0.01085938,-0.025352549,239.95663785934448,380,328,22.308582,48640,500.0,1001.9508951354168
0.51171875,0.22819889,12192,-0.06634604930877686,0.021460488,-0.03752392,240.3480463027954,381,287,22.208782,48768,500.0,1001.9508951354168
0.45117188,0.17150483,12224,0.08511847257614136,0.008870844,-0.04487309,240.79363441467285,382,360,22.127697,48896,500.0,1001.9508951354168
0.5078125,0.19784749,12256,-0.013260364532470703,0.018149266,-0.06467357,241.14929604530334,383,282,22.120604,49024,500.0,1001.9508951354168
0.46875,0.19120209,12288,-0.08642578125,0.009272335,-0.043320898,241.60296273231506,384,317,22.115715,49152,500.0,1001.9508951354168
0.44726562,0.1573546,12320,-0.23769712448120117,0.009923899,-0.046632208,242.0072648525238,385,308,22.185417,49280,500.0,1001.9508951354168
0.46679688,0.13892913,12352,-0.5327095985412598,0.0066250972,-0.047182612,242.42343926429749,386,321,22.247906,49408,500.0,1001.9508951354168
0.5214844,0.17246673,12384,-0.030172228813171387,0.01080716,-0.04953208,242.82260537147522,387,297,22.1887,49536,500.0,1001.9508951354168
0.47851562,0.109009795,12416,0.10458654165267944,0.022299137,-0.04390909,243.25337433815002,388,299,22.142235,49664,500.0,1001.9508951354168
0.48046875,0.19542284,12448,0.09331279993057251,0.03172069,-0.04423769,243.6816804409027,389,358,22.069376,49792,500.0,1001.9508951354168
0.45898438,0.19874325,12480,-0.18834853172302246,0.012032043,-0.04294134,244.03986358642578,390,302,22.074768,49920,500.0,1001.9508951354168
0.46289062,0.09036629,12512,-0.18532979488372803,0.99606293,-0.067444496,244.4645438194275,391,34,22.044518,50048,500.0,1015.9561819100002
0.40820312,0.14881633,12544,-2.395261526107788,0.022237541,-0.04841607,248.21583461761475,392,312,22.105951,50176,500.0,1015.9561819100002
0.453125,0.10634247,12576,-0.31719791889190674,0.01274584,-0.052691057,248.62699961662292,393,319,22.177423,50304,500.0,1015.9561819100002
0.42773438,0.12534541,12608,-0.37226927280426025,0.006551264,-0.04950843,249.02921652793884,394,360,22.128065,50432,500.0,1015.9561819100002
0.47460938,0.12351586,12640,-0.07338261604309082,0.0059050396,-0.061439723,249.38538694381714,395,287,22.187405,50560,500.0,1015.9561819100002
0.43945312,0.1409414,12672,0.15938138961791992,0.010037195,-0.0615619,249.8312418460846,396,360,22.075386,50688,500.0,1015.9561819100002
0.5,0.19739892,12704,-0.18194055557250977,0.014116064,-0.0575371,250.18687438964844,397,312,22.07282,50816,500.0,1015.9561819100002
0.49023438,0.22052674,12736,0.5238681435585022,0.017885357,-0.031007733,250.5972876548767,398,313,22.10219,50944,500.0,1015.9561819100002
0.5683594,0.39690682,12768,0.3346959352493286,0.035057776,-0.056474462,251.00627422332764,399,274,22.072674,51072,500.0,1015.9561819100002
0.4765625,0.23646107,12800,0.32697588205337524,0.03386417,-0.043945283,251.47363114356995,400,272,21.996965,51200,500.0,1015.9561819100002
0.48632812,0.32475773,12832,-0.05620157718658447,0.019409288,-0.054405652,251.94362998008728,401,267,21.954159,51328,500.0,1015.9561819100002
0.5214844,0.27758718,12864,0.39283591508865356,0.026403505,-0.060762312,252.42206168174744,402,324,22.101765,51456,500.0,1015.9561819100002
0.43554688,0.15828231,12896,0.28389227390289307,0.023369804,-0.05580163,252.8179178237915,403,307,22.208578,51584,500.0,1015.9561819100002
0.5605469,0.26733482,12928,-0.193353533744812,0.006470136,-0.03477178,253.23608255386353,404,295,22.214542,51712,500.0,1015.9561819100002
0.46679688,0.1322202,12960,-0.014937162399291992,0.02365923,-0.05314718,253.67075300216675,405,282,22.246307,51840,500.0,1015.9561819100002
0.43554688,0.17307714,12992,-0.015131592750549316,0.01600356,-0.04293272,254.12460851669312,406,297,22.36025,51968,500.0,1015.9561819100002
0.39257812,0.15674487,13024,-0.141646146774292,0.72412264,-0.03308552,254.55501532554626,407,34,22.522049,52096,500.0,1051.43655009
0.5214844,0.5928386,13056,-1.898545265197754,0.019636428,-0.058685336,258.2817120552063,408,310,22.511547,52224,500.0,1051.43655009
0.52734375,0.147342,13088,-0.3092076778411865,0.0133493375,-0.051465955,258.6948153972626,409,369,22.545448,52352,500.0,1051.43655009
0.45507812,0.12268367,13120,-0.04770934581756592,0.018597627,-0.06382078,259.04245257377625,410,321,22.686296,52480,500.0,1051.43655009
0.52734375,0.14675172,13152,-0.13208377361297607,0.016152283,-0.065547064,259.4414932727814,411,294,22.65317,52608,500.0,1051.43655009
0.5136719,0.1990032,13184,0.10677969455718994,0.012948138,-0.050689124,259.87633538246155,412,280,22.641052,52736,500.0,1051.43655009
0.41210938,0.066837475,13216,0.006131768226623535,0.009476789,-0.0648598,260.3333637714386,413,299,22.686714,52864,500.0,1051.43655009
0.4921875,0.12703827,13248,0.2736087441444397,0.012493226,-0.052237246,260.7627136707306,414,316,22.770279,52992,500.0,1051.43655009
0.5292969,0.21336125,13280,0.1294606328010559,0.01009148,-0.053954307,261.16832971572876,415,292,22.930231,53120,500.0,1051.43655009
0.48046875,0.09591489,13312,-0.33144378662109375,0.0107675055,-0.04243363,261.60651564598083,416,352,23.013338,53248,500.0,1051.43655009
0.47851562,0.6650849,13344,0.3038448095321655,0.0102202045,-0.062384397,261.97033762931824,417,302,23.03556,53376,500.0,1051.43655009
0.44726562,0.39657396,13376,0.5083001852035522,0.019328078,-0.052016377,262.39440155029297,418,310,23.14651,53504,500.0,1051.43655009
0.43554688,0.10574238,13408,-0.4549192190170288,0.020065391,-0.059796266,262.80685782432556,419,296,23.246685,53632,500.0,1051.43655009
0.42578125,0.1776927,13440,0.00824272632598877,0.03040284,-0.055372782,263.23948860168457,420,311,23.193796,53760,500.0,1051.43655009
0.46679688,0.16351025,13472,-0.06701254844665527,0.013634225,-0.05660109,263.65142369270325,421,365,23.101963,53888,500.0,1051.43655009
0.37109375,0.22335064,13504,-0.147649884223938,0.72581166,-0.040895145,264.0029287338257,422,33,23.14709,54016,500.0,1068.99206296
0.46679688,0.32711822,13536,-0.391223669052124,0.0117675355,-0.04036617,267.8479769229889,423,372,23.107359,54144,500.0,1068.99206296
0.42773438,0.11010948,13568,-0.2658325433731079,0.014901789,-0.048202418,268.19260692596436,424,309,23.097942,54272,500.0,1068.99206296
0.44726562,0.2693766,13600,-0.3768455982208252,0.01159989,-0.0469352,268.60664677619934,425,355,23.076853,54400,500.0,1068.99206296
0.44921875,0.14253655,13632,-0.2650032043457031,0.013274503,-0.059644483,268.9674005508423,426,364,23.144367,54528,500.0,1068.99206296
0.5136719,0.19798651,13664,-0.5713378190994263,0.011211572,-0.052058168,269.3195233345032,427,309,23.103422,54656,500.0,1068.99206296
0.453125,0.11874224,13696,-0.1501147747039795,0.0067563425,-0.0338431,269.7346978187561,428,299,23.103472,54784,500.0,1068.99206296
0.45898438,0.18372618,13728,-0.043309688568115234,0.016795402,-0.054376405,270.1628758907318,429,305,23.019106,54912,500.0,1068.99206296
0.4921875,0.30557957,13760,-0.46019279956817627,0.022702025,-0.061260294,270.582888841629,430,292,23.083399,55040,500.0,1068.99206296
0.42382812,0.09726194,13792,-0.3879047632217407,0.007116108,-0.03160494,271.0210886001587,431,352,23.065504,55168,500.0,1068.99206296
0.45703125,0.12930678,13824,0.030253946781158447,0.024751524,-0.050546467,271.38547682762146,432,364,23.061571,55296,500.0,1068.99206296
0.5097656,0.19987853,13856,0.20075154304504395,0.022796355,-0.04498686,271.73730969429016,433,308,23.132286,55424,500.0,1068.99206296
0.4375,0.20414458,13888,-0.19697487354278564,0.022570822,-0.073519155,272.1535060405731,434,339,23.264168,55552,500.0,1068.99206296
0.47070312,0.14683113,13920,0.18996578454971313,0.022062166,-0.052553996,272.5311276912689,435,368,23.424614,55680,500.0,1068.99206296
0.484375,0.19332232,13952,0.1430700421333313,0.02357853,-0.064427376,272.8789658546448,436,307,23.428215,55808,500.0,1068.99206296
0.48046875,0.10766935,13984,0.18602651357650757,0.04048113,-0.045839936,273.2955758571625,437,283,23.43931,55936,500.0,1068.99206296
0.45898438,0.16545767,14016,-0.1401747465133667,0.56622833,-0.06304124,273.74877429008484,438,35,23.566843,56064,500.0,1078.45478586
0.41601562,0.253699,14048,-0.14790618419647217,0.035186693,-0.059811424,277.37882471084595,439,299,23.657936,56192,500.0,1078.45478586
0.44726562,0.22270486,14080,0.06513965129852295,0.015954364,-0.06650678,277.80732774734497,440,336,23.705471,56320,500.0,1078.45478586
0.46484375,0.19458315,14112,-0.5458687543869019,0.006890222,-0.061842315,278.1885769367218,441,294,23.66818,56448,500.0,1078.45478586
0.5527344,0.17314425,14144,0.07999730110168457,0.0067633847,-0.06509172,278.62401270866394,442,273,23.583353,56576,500.0,1078.45478586
0.4453125,0.25932968,14176,0.0009854435920715332,0.008666353,-0.028958874,279.0934703350067,443,285,23.610958,56704,500.0,1078.45478586
0.5234375,0.15312406,14208,0.4895326495170593,0.02005694,-0.070032366,279.5436224937439,444,303,23.752361,56832,500.0,1078.45478586
0.39453125,0.107023604,14240,0.6170789003372192,0.016706474,-0.06535494,279.96583914756775,445,303,23.823732,56960,500.0,1078.45478586
0.49609375,0.25699556,14272,-0.3820381164550781,0.027944528,-0.06663212,280.3884062767029,446,305,23.823568,57088,500.0,1078.45478586
0.49609375,0.2601542,14304,0.26183128356933594,0.020894106,-0.073832996,280.80743408203125,447,301,23.761871,57216,500.0,1078.45478586
0.515625,0.20518455,14336,0.31824642419815063,0.021395613,-0.074562125,281.2330496311188,448,351,23.682728,57344,500.0,1078.45478586
0.4609375,0.15094487,14368,0.1511964201927185,0.014351602,-0.044234358,281.59840631484985,449,298,23.554201,57472,500.0,1078.45478586
0.47851562,0.14475915,14400,0.21286380290985107,0.017619245,-0.04677365,282.0279378890991,450,372,23.526644,57600,500.0,1078.45478586
0.5292969,0.30774382,14432,0.5059865117073059,0.011532249,-0.052391678,282.37242364883423,451,281,23.580044,57728,500.0,1078.45478586
0.47460938,0.12212409,14464,0.4347405433654785,0.028995935,-0.054380175,282.82720255851746,452,321,23.62729,57856,500.0,1078.45478586
0.40429688,0.10376064,14496,-0.6469402313232422,0.017755251,-0.02617167,283.22605180740356,453,370,23.66018,57984,500.0,1078.45478586
0.4453125,0.33371818,14528,-0.13588440418243408,0.26119012,-0.04929109,283.5719437599182,454,34,23.64785,58112,500.0,1076.01279394
0.38476562,0.12843218,14560,-0.8209117650985718,0.012769856,-0.048689254,287.2299015522003,455,310,23.689165,58240,500.0,1076.01279394
0.51171875,0.39173555,14592,-0.4359990358352661,0.0139375245,-0.06375777,287.6421091556549,456,362,23.880592,58368,500.0,1076.01279394
0.48242188,0.11807591,14624,-0.6851565837860107,0.011564828,-0.04273177,287.99622321128845,457,290,24.009422,58496,500.0,1076.01279394
0.5546875,0.22610126,14656,-0.1049048900604248,0.020179247,-0.072368175,288.4367485046387,458,288,23.913233,58624,500.0,1076.01279394
0.453125,0.39074516,14688,0.42566412687301636,0.020851212,-0.06636073,288.8812665939331,459,268,23.856241,58752,500.0,1076.01279394
0.5703125,0.24035281,14720,0.5533901154994965,0.014541525,-0.05321192,289.3587338924408,460,303,23.760096,58880,500.0,1076.01279394
0.5058594,0.4425982,14752,-0.14366090297698975,0.012661446,-0.044491485,289.7815508842468,461,289,23.758865,59008,500.0,1076.01279394
0.5214844,0.2064254,14784,-0.9804122447967529,0.0035721208,-0.05192345,290.22376680374146,462,290,23.833004,59136,500.0,1076.01279394
0.46875,0.34315985,14816,0.3379868268966675,0.012572526,-0.03553982,290.6658420562744,463,289,23.893341,59264,500.0,1076.01279394
0.41015625,0.29474825,14848,0.2704406976699829,0.027756218,-0.055286247,291.10789728164673,464,347,23.876253,59392,500.0,1076.01279394
0.453125,0.4142336,14880,0.2520209550857544,0.020570759,-0.07081174,291.47672748565674,465,293,23.910534,59520,500.0,1076.01279394
0.53125,0.4456124,14912,-0.2764993906021118,0.009005351,-0.043281052,291.9133155345917,466,349,23.823421,59648,500.0,1076.01279394
0.5488281,0.21188945,14944,0.08171379566192627,0.01334405,-0.06947108,292.28016543388367,467,292,23.932184,59776,500.0,1076.01279394
0.4765625,0.11939776,14976,-0.4245893955230713,0.0076361788,-0.040993962,292.718852519989,468,304,24.012362,59904,500.0,1076.01279394
0.4375,0.12121917,15008,-0.19628798961639404,0.71500516,-0.06680962,293.1394217014313,469,35,24.140932,60032,500.0,1093.9480589099999
0.46484375,0.31045267,15040,-0.42133164405822754,0.020656664,-0.056234624,296.7259542942047,470,351,24.2284,60160,500.0,1093.9480589099999
0.5019531,0.333985,15072,0.04303354024887085,0.018820815,-0.057141066,297.09167885780334,471,279,24.295979,60288,500.0,1093.9480589099999
0.49023438,0.20753771,15104,-0.48696625232696533,0.010712834,-0.065731786,297.54982829093933,472,289,24.323938,60416,500.0,1093.9480589099999
0.49023438,0.26267916,15136,-0.43312788009643555,0.005894313,-0.046107884,297.99245262145996,473,284,24.362429,60544,500.0,1093.9480589099999
0.47460938,0.15395074,15168,-0.028300881385803223,0.010089972,-0.05693401,298.44372510910034,474,271,24.566092,60672,500.0,1093.9480589099999
0.4921875,0.16571179,15200,0.06891220808029175,0.019580076,-0.050889876,298.91525626182556,475,291,24.615944,60800,500.0,1093.9480589099999
0.48828125,0.13468666,15232,0.46254652738571167,0.011355713,-0.05919096,299.3555397987366,476,278,24.591955,60928,500.0,1093.9480589099999
0.45117188,0.113363944,15264,-0.3626753091812134,0.008513218,-0.067137435,299.8152663707733,477,359,24.51831,61056,500.0,1093.9480589099999
0.45507812,0.26003107,15296,0.2896735668182373,0.007999938,-0.061108887,300.1728115081787,478,270,24.4742,61184,500.0,1093.9480589099999
0.5292969,0.27867997,15328,0.07297831773757935,0.010824749,-0.04914775,300.6478068828583,479,312,24.523563,61312,500.0,1093.9480589099999
0.46289062,0.14474857,15360,0.5881816148757935,0.004824556,-0.039999157,301.0580093860626,480,305,24.47898,61440,500.0,1093.9480589099999
0.54296875,0.22457148,15392,0.6788774132728577,0.0074874167,-0.04507853,301.477215051651,481,368,24.403746,61568,500.0,1093.9480589099999
0.41601562,0.106051035,15424,-0.7403749227523804,0.0039143986,-0.05511495,301.82591700553894,482,316,24.48341,61696,500.0,1093.9480589099999
0.44335938,0.14697005,15456,-0.1621546745300293,0.009743379,-0.045209922,302.231556892395,483,317,24.584549,61824,500.0,1093.9480589099999
0.54296875,0.25378224,15488,-0.5089908838272095,0.007151789,-0.044532944,302.63555908203125,484,314,24.494509,61952,500.0,1093.9480589099999
0.5253906,0.18280043,15520,-0.4204394817352295,0.65663075,-0.05881075,303.0432999134064,485,35,24.503834,62080,500.0,1117.37612229
0.4375,0.11140419,15552,-1.7507009506225586,0.013329364,-0.050538234,306.65891122817993,486,317,24.52594,62208,500.0,1117.37612229
0.46875,0.32068238,15584,-0.440851092338562,0.03366893,-0.06808116,307.0625069141388,487,369,24.501463,62336,500.0,1117.37612229
0.45703125,0.59369123,15616,-0.10195744037628174,0.014184168,-0.032116443,307.40979075431824,488,374,24.469797,62464,500.0,1117.37612229
0.5136719,0.15903214,15648,0.12040573358535767,0.0109513085,-0.035446763,307.75260376930237,489,277,24.553665,62592,500.0,1117.37612229
0.4140625,0.18001097,15680,-0.21660053730010986,0.014206318,-0.051382717,308.21506571769714,490,298,24.563433,62720,500.0,1117.37612229
0.51171875,0.20702708,15712,-0.2049628496170044,0.022263061,-0.04409382,308.6443672180176,491,301,24.505533,62848,500.0,1117.37612229
0.46484375,0.15666434,15744,-0.7669614553451538,0.0070610526,-0.07040052,309.06967854499817,492,348,24.551748,62976,500.0,1117.37612229
0.46679688,0.3174749,15776,-0.0435795783996582,0.016088076,-0.033921245,309.4375898838043,493,318,24.597237,63104,500.0,1117.37612229
0.5058594,0.26616073,15808,0.0035148262977600098,0.053706218,-0.010551854,309.84066367149353,494,359,24.582476,63232,500.0,1117.37612229
0.4296875,0.21824126,15840,0.05809903144836426,0.017791035,-0.038152553,310.19683837890625,495,295,24.641912,63360,500.0,1117.37612229
0.5292969,0.31804538,15872,0.4825848340988159,0.014817621,-0.031135812,310.6301369667053,496,315,24.72868,63488,500.0,1117.37612229
0.49804688,0.18095666,15904,-0.12112963199615479,0.025020799,-0.034547072,311.036913394928,497,375,24.855024,63616,500.0,1117.37612229
0.5371094,0.26654765,15936,-0.3500598669052124,0.013511165,-0.047181368,311.37846970558167,498,313,24.880455,63744,500.0,1117.37612229
0.53515625,0.2544247,15968,-0.08280110359191895,0.012618488,-0.047015283,311.78743290901184,499,323,24.839808,63872,500.0,1117.37612229
0.46289062,0.14219417,16000,0.0074356794357299805,1.2278695,-0.06382476,312.1840515136719,500,35,24.929167,64000,500.0,1147.97498261
0.44140625,0.18954164,16032,-0.14129149913787842,0.023871891,-0.050098106,315.77453875541687,501,291,25.095669,64128,500.0,1147.97498261
0.4453125,0.23782802,16064,0.4433909058570862,0.008128599,-0.04500618,316.2153253555298,502,326,25.10342,64256,500.0,1147.97498261
0.5136719,0.24888363,16096,-0.35612761974334717,0.0050672106,-0.054307703,316.60835695266724,503,282,25.083523,64384,500.0,1147.97498261
0.49023438,0.19771248,16128,-0.13710343837738037,0.011406617,-0.047145337,317.0619750022888,504,313,25.077717,64512,500.0,1147.97498261
0.47460938,0.19453976,16160,-0.3890645503997803,0.014279934,-0.014788458,317.47109389305115,505,318,24.981405,64640,500.0,1147.97498261
0.43945312,0.18139797,16192,0.21403783559799194,0.018891431,-0.04470197,317.8738548755646,506,365,24.950394,64768,500.0,1147.97498261
0.47460938,0.18459834,16224,0.27680349349975586,0.017119631,-0.048988253,318.22505283355713,507,372,24.96788,64896,500.0,1147.97498261
0.5078125,0.26589993,16256,0.6516017913818359,0.015248129,-0.041608874,318.56898760795593,508,306,25.091316,65024,500.0,1147.97498261
0.47070312,0.2614537,16288,0.6054867804050446,0.02418485,-0.037337102,318.98749232292175,509,323,25.079792,65152,500.0,1147.97498261
0.5292969,0.5105805,16320,0.41255098581314087,0.018240027,-0.073863775,319.3836705684662,510,302,25.043283,65280,500.0,1147.97498261
0.45898438,0.19470958,16352,0.060181617736816406,0.024183737,-0.043082394,319.8080325126648,511,307,25.058353,65408,500.0,1147.97498261
0.484375,0.28167406,16384,-0.4892573356628418,0.014547391,-0.07482427,320.22492361068726,512,368,25.05279,65536,500.0,1147.97498261
0.46679688,0.23791194,16416,-0.08343565464019775,0.016831808,-0.027989509,320.57312393188477,513,300,25.171843,65664,500.0,1147.97498261
0.48828125,0.23672372,16448,0.3466927409172058,0.016442994,-0.04915268,320.99937748908997,514,309,25.210478,65792,500.0,1147.97498261
0.4375,0.34799153,16480,0.6529277265071869,0.019257285,-0.050887596,321.4133219718933,515,315,25.184643,65920,500.0,1147.97498261
0.453125,0.108288586,16512,-0.32624804973602295,1.1055174,-0.04267329,321.8191692829132,516,33,25.214031,66048,500.0,1165.0730694499998
0.4453125,0.3029365,16544,-0.11224985122680664,0.022079147,-0.031562265,325.64087104797363,517,365,25.155106,66176,500.0,1165.0730694499998
0.5214844,0.1995504,16576,0.035360753536224365,0.017340953,-0.059812248,325.9913899898529,518,304,25.06822,66304,500.0,1165.0730694499998
0.46484375,0.18997228,16608,-0.6683944463729858,0.009519497,-0.038420558,326.4128301143646,519,370,25.045864,66432,500.0,1165.0730694499998
0.5214844,0.4447255,16640,-0.527633786201477,0.00849034,-0.06382929,326.7585299015045,520,322,24.96324,66560,500.0,1165.0730694499998
0.5566406,0.20911692,16672,-0.12524890899658203,0.009552564,-0.03216933,327.15614128112793,521,368,24.92478,66688,500.0,1165.0730694499998
0.4765625,0.13932411,16704,0.30906420946121216,0.017955532,-0.05061321,327.5043320655823,522,359,24.876707,66816,500.0,1165.0730694499998
0.5214844,0.24294907,16736,0.5664003789424896,0.024141764,-0.054085884,327.8609182834625,523,367,24.768219,66944,500.0,1165.0730694499998
0.45898438,0.1545257,16768,0.09027129411697388,0.022513349,-0.022066794,328.2101101875305,524,333,24.85757,67072,500.0,1165.0730694499998
0.41992188,0.15907162,16800,-0.7475676536560059,0.007431908,-0.0421364,328.5939402580261,525,370,24.954449,67200,500.0,1165.0730694499998
0.47851562,0.16631551,16832,-1.115368366241455,0.0037285984,-0.0537428,328.940669298172,526,308,25.07578,67328,500.0,1165.0730694499998
0.5078125,0.2947751,16864,0.42650920152664185,0.023734786,-0.037575345,329.35660457611084,527,312,25.141916,67456,500.0,1165.0730694499998
0.4296875,0.09543738,16896,-0.7952934503555298,0.013384129,-0.05034457,329.76694345474243,528,326,25.12872,67584,500.0,1165.0730694499998
0.43554688,0.23918927,16928,0.03426837921142578,0.0213375,-0.046008006,330.1599497795105,529,293,25.012573,67712,500.0,1165.0730694499998
0.5410156,0.43515977,16960,0.6103920936584473,0.017804893,-0.054367535,330.59755301475525,530,315,24.862406,67840,500.0,1165.0730694499998
0.46679688,0.20268594,16992,0.5571980178356171,0.01003809,-0.04208353,331.0032980442047,531,307,24.92916,67968,500.0,1165.0730694499998
0.45507812,0.19367814,17024,-0.23648297786712646,0.83651555,-0.025458017,331.4206166267395,532,36,25.03287,68096,500.0,1180.6512713500001
0.4921875,0.7394101,17056,-0.4028630256652832,0.011576832,-0.046365738,334.9745376110077,533,319,25.123909,68224,500.0,1180.6512713500001
0.43945312,0.1572279,17088,0.09415137767791748,0.011997659,-0.05240726,335.37637996673584,534,319,25.14156,68352,500.0,1180.6512713500001
0.5546875,0.2240805,17120,0.6370231509208679,0.011042662,-0.028906673,335.77738761901855,535,368,25.178381,68480,500.0,1180.6512713500001
0.51953125,0.3275047,17152,-0.7767397165298462,0.008025498,-0.03923706,336.12550377845764,536,313,25.232357,68608,500.0,1180.6512713500001
0.5625,0.36408928,17184,-0.3582104444503784,0.0056638303,-0.018473139,336.5344123840332,537,349,25.195679,68736,500.0,1180.6512713500001
0.45507812,0.22005972,17216,0.5759427547454834,0.026095338,-0.04363455,336.9013156890869,538,318,25.2211,68864,500.0,1180.6512713500001
0.4765625,0.33027652,17248,0.2441256046295166,0.030221445,-0.046140816,337.30393648147583,539,361,25.303818,68992,500.0,1180.6512713500001
0.40039062,0.30252433,17280,-0.7121404409408569,0.0086431615,-0.026140753,337.6591303348541,540,299,25.151478,69120,500.0,1180.6512713500001
0.48046875,0.34447944,17312,0.16906589269638062,0.013297607,-0.028567962,338.08697271347046,541,337,25.021143,69248,500.0,1180.6512713500001
0.47851562,0.30561802,17344,0.35820722579956055,0.019270858,-0.012236951,338.467059135437,542,311,25.079853,69376,500.0,1180.6512713500001
0.46679688,0.4038154,17376,0.4984065890312195,0.021995332,-0.04785355,338.8790936470032,543,364,25.148136,69504,500.0,1180.6512713500001
0.51953125,0.34118885,17408,0.5630831718444824,0.022202643,-0.026279563,339.231324672699,544,305,25.163279,69632,500.0,1180.6512713500001
0.50390625,0.36193073,17440,0.41599369049072266,0.033193026,-0.036086142,339.6513695716858,545,329,25.030136,69760,500.0,1180.6512713500001
0.4296875,0.28038543,17472,-0.1362701654434204,0.011606819,-0.024226245,340.04076385498047,546,338,24.902933,69888,500.0,1180.6512713500001
0.47265625,0.2614951,17504,-0.00843656063079834,0.9460777,-0.037159618,340.42003202438354,547,34,24.885094,70016,500.0,1180.9469696499998
0.5625,0.43444532,17536,-0.186631441116333,0.025728596,-0.028737457,344.1439824104309,548,327,24.750204,70144,500.0,1180.9469696499998
0.5761719,0.3252654,17568,-0.6336885690689087,0.014347778,-0.036446176,344.53584814071655,549,313,24.799253,70272,500.0,1180.9469696499998
0.46484375,0.35676724,17600,-0.2136530876159668,0.01660289,-0.048230335,344.945684671402,550,359,24.732431,70400,500.0,1180.9469696499998
0.5058594,0.37868303,17632,-0.3395949602127075,0.015830547,-0.014297737,345.3028242588043,551,308,24.626152,70528,500.0,1180.9469696499998
0.4921875,0.18310365,17664,-0.2162846326828003,0.010293335,-0.05159753,345.7182183265686,552,306,24.776392,70656,500.0,1180.9469696499998
0.5488281,0.95299983,17696,-0.21477854251861572,0.0050700395,-0.04990095,346.13722681999207,553,320,24.80886,70784,500.0,1180.9469696499998
0.5292969,0.54020715,17728,0.19897067546844482,0.011729324,-0.026789661,346.53703141212463,554,295,24.68252,70912,500.0,1180.9469696499998
0.5449219,0.3424445,17760,0.34017282724380493,0.016091246,0.008885836,346.9712224006653,555,322,24.644308,71040,500.0,1180.9469696499998
0.5839844,0.5099074,17792,0.5744457542896271,0.012673465,-0.028154474,347.3691325187683,556,368,24.62372,71168,500.0,1180.9469696499998
0.5917969,0.6215475,17824,0.4099460244178772,0.021874577,-0.05774565,347.7173898220062,557,360,24.658058,71296,500.0,1180.9469696499998
0.4921875,0.6283977,17856,0.055596768856048584,0.013239599,-0.0044912356,348.07346963882446,558,283,24.70358,71424,500.0,1180.9469696499998
0.51953125,0.36245218,17888,-0.881771445274353,0.0074584987,-0.038540155,348.52493119239807,559,295,24.722784,71552,500.0,1180.9469696499998
0.6015625,0.41916987,17920,-0.10415518283843994,0.0060748504,-0.057276774,348.9587666988373,560,317,24.723553,71680,500.0,1180.9469696499998
0.546875,0.88510424,17952,0.39427822828292847,0.026291218,-0.016768059,349.3623902797699,561,364,24.82504,71808,500.0,1180.9469696499998
0.5234375,0.714478,17984,0.5378092229366302,0.03129608,-0.039414346,349.71449422836304,562,271,24.926813,71936,500.0,1180.9469696499998
0.49804688,0.32125586,18016,-0.16356611251831055,0.7797007,-0.036003035,350.18687772750854,563,35,24.938915,72064,500.0,1179.9137105200002
0.48828125,0.5457777,18048,-0.8422541618347168,0.05006168,-0.038477875,353.8263177871704,564,293,24.893864,72192,500.0,1179.9137105200002
0.5605469,0.65034765,18080,0.13567888736724854,0.034684006,-0.011306822,354.2632496356964,565,362,24.839848,72320,500.0,1179.9137105200002
0.5722656,0.6798045,18112,0.19865036010742188,0.012148629,-0.05347095,354.6171305179596,566,317,24.966318,72448,500.0,1179.9137105200002
